num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento
895,895,3,4,PF,2022-08-15 11:35:00 UTC,3191.8554000000081,3020.2700000000077,2022-12-30 00:00:00.708347 UTC
963,963,3,4,PF,2022-06-13 15:07:00 UTC,6909.4773000000041,6250.5500000000029,2022-12-29 23:59:59.305111 UTC
70,70,3,27,PF,2021-02-18 15:23:00 UTC,108.51049999999991,28940.35,2022-12-30 00:00:00.135754 UTC
229,229,3,27,PF,2013-01-20 11:26:00 UTC,15665.469999999998,15511.599999999997,2016-11-13 19:53:00 UTC
368,368,3,27,PF,2016-03-03 13:31:00 UTC,12017.386499999982,12075.629999999983,2022-12-29 23:59:59.147739 UTC
376,376,3,27,PF,2012-04-07 15:08:00 UTC,11668.1467,10745.109999999999,2022-09-30 08:42:18 UTC
721,721,3,27,PF,2022-07-17 14:30:00 UTC,1729.3182,1623.7099999999998,2022-12-29 23:59:59.060207 UTC
845,845,3,27,PF,2020-12-16 15:14:00 UTC,904.8035000000001,477.95000000000005,2022-12-30 00:00:00.802509 UTC
897,897,3,27,PF,2016-12-07 11:46:00 UTC,208.51459999999949,156.14999999999947,2022-12-29 23:59:59.625723 UTC
21,21,3,37,PF,2016-07-10 12:29:00 UTC,7250.5679999999993,6957.3099999999986,2022-11-24 19:30:54 UTC
129,129,3,37,PF,2013-01-08 15:31:00 UTC,40602.261200000015,38336.69000000001,2020-04-09 07:00:43 UTC
212,212,3,37,PF,2021-04-09 15:40:00 UTC,26933.379200000003,26472.640000000003,2022-12-29 23:59:59.48936 UTC
420,420,3,37,PF,2013-01-24 10:10:00 UTC,10852.621899999998,11170.849999999999,2017-05-22 20:51:50 UTC
608,608,3,37,PF,2014-09-20 11:49:00 UTC,28555.18,28544.94,2019-12-14 17:57:10 UTC
767,767,3,37,PF,2019-12-06 15:52:00 UTC,77102.729600000021,74114.260000000024,2022-12-18 14:40:10 UTC
850,850,3,37,PF,2013-07-22 14:42:00 UTC,117660.80210000002,107914.04000000001,2018-08-05 01:57:43 UTC
173,173,3,41,PF,2021-05-12 14:45:00 UTC,87.435599999999411,536.71999999999935,2022-12-29 23:59:59.464383 UTC
525,525,3,41,PF,2012-05-03 13:10:00 UTC,22773.805600000011,20567.89000000001,2017-10-21 07:21:47 UTC
576,576,3,41,PF,2015-12-26 13:07:00 UTC,1618.4770000000012,1368.4600000000014,2021-04-12 00:08:06 UTC
582,582,3,41,PF,2013-02-21 11:58:00 UTC,36087.812100000017,37148.300000000025,2022-12-30 00:00:00.462063 UTC
603,603,3,41,PF,2018-04-20 10:44:00 UTC,4323.1524000000063,4352.1300000000065,2022-12-29 15:20:07 UTC
689,689,3,41,PF,2014-04-15 11:08:00 UTC,37557.594000000012,34398.150000000009,2022-12-29 22:51:57 UTC
861,861,3,41,PF,2018-07-15 11:31:00 UTC,3621.6449,3264.9599999999996,2022-09-26 16:33:15 UTC
104,104,3,45,PF,2018-01-04 12:09:00 UTC,10225.377600000005,10009.550000000005,2022-12-30 00:00:00.624769 UTC
179,179,3,45,PF,2019-01-15 11:29:00 UTC,67454.048400000029,66086.480000000025,2022-12-29 23:59:59.901142 UTC
364,364,3,45,PF,2013-09-07 14:06:00 UTC,19006.89699999999,19977.869999999992,2019-02-24 05:44:55 UTC
371,371,3,45,PF,2012-12-04 12:48:00 UTC,35852.781400000007,32782.460000000006,2022-12-29 23:58:41 UTC
535,535,3,45,PF,2014-09-06 13:52:00 UTC,35.272400000001035,24.180000000000945,2021-09-06 18:08:48 UTC
800,800,3,45,PF,2015-02-25 15:05:00 UTC,45523.6656,46356.450000000004,2022-12-30 00:00:00.482356 UTC
840,840,3,45,PF,2013-02-05 11:08:00 UTC,18951.811499999982,19926.049999999981,2022-12-29 23:59:59.777193 UTC
966,966,3,45,PF,2013-11-05 15:33:00 UTC,15348.307200000007,15243.720000000007,2022-12-29 08:21:46 UTC
71,71,3,47,PF,2013-12-14 13:59:00 UTC,16164.536500000006,14842.350000000004,2019-12-04 03:28:17 UTC
162,162,3,47,PF,2012-11-15 11:37:00 UTC,22674.024800000007,22376.760000000006,2016-11-24 10:37:37 UTC
238,238,3,47,PF,2019-03-08 16:08:00 UTC,786.88119999999913,783.19999999999914,2022-12-29 23:59:59.181535 UTC
374,374,3,47,PF,2013-07-28 11:52:00 UTC,71434.552799999976,69922.479999999967,2021-03-04 21:21:16 UTC
430,430,3,47,PF,2013-08-16 11:02:00 UTC,1546.6709999999994,1451.6799999999994,2019-03-11 04:35:56 UTC
752,752,3,47,PF,2017-10-28 15:26:00 UTC,657.92249999999922,538.64999999999918,2022-12-29 23:59:59.381012 UTC
778,778,3,47,PF,2018-12-21 14:46:00 UTC,4988.4286999999986,5373.2099999999982,2022-12-29 23:59:59.562888 UTC
832,832,3,47,PF,2012-12-25 15:27:00 UTC,56012.785200000006,51659.170000000006,2019-09-23 22:31:07 UTC
863,863,3,47,PF,2015-11-26 12:41:00 UTC,118.80539999999988,56.559999999999874,2018-09-23 21:05:00 UTC
3,3,3,49,PF,2013-01-05 13:13:00 UTC,25244.4854,24079.04,2022-08-14 20:51:30 UTC
155,155,3,49,PF,2013-08-22 13:27:00 UTC,57577.009999999987,57526.37999999999,2018-09-21 22:25:28 UTC
523,523,3,49,PF,2013-03-18 10:44:00 UTC,16025.31,14722.029999999999,2015-06-04 18:42:29 UTC
765,765,3,49,PF,2019-05-27 12:48:00 UTC,291.07760000000025,200.49000000000026,2022-12-29 23:59:59.267491 UTC
846,846,3,49,PF,2013-10-12 10:33:00 UTC,143847.08800000002,130458.18000000002,2022-12-30 00:00:00.110692 UTC
881,881,3,49,PF,2019-12-23 15:28:00 UTC,5707.7861999999959,5466.5499999999965,2022-12-29 23:57:20 UTC
886,886,3,49,PF,2014-04-26 15:43:00 UTC,3586.6921999999972,3645.7899999999972,2019-03-02 04:00:38 UTC
909,909,3,74,PF,2019-01-04 13:26:00 UTC,64506.149500000014,67700.810000000027,2022-11-25 11:40:32 UTC
56,56,3,78,PF,2022-09-21 14:40:00 UTC,149048.21800000002,139067.40000000002,2022-12-29 23:59:59.172722 UTC
269,269,3,78,PF,2013-01-05 13:51:00 UTC,15245.684999999998,14424.129999999997,2020-06-26 14:50:37 UTC
325,325,3,78,PF,2014-04-14 15:34:00 UTC,23586.846999999998,24763.26,2017-06-18 05:59:33 UTC
480,480,3,78,PF,2012-12-09 11:58:00 UTC,104.97999999999925,11.269999999999257,2022-11-03 15:02:20 UTC
507,507,3,78,PF,2015-04-20 11:35:00 UTC,296.15340000000026,254.43000000000021,2021-09-24 11:34:05 UTC
599,599,3,78,PF,2020-01-11 14:52:00 UTC,161.93659999999943,139.20999999999944,2022-12-27 05:16:01 UTC
898,898,3,78,PF,2013-02-25 15:54:00 UTC,79839.1567,79023.890000000014,2018-03-09 02:47:00 UTC
914,914,3,78,PF,2017-11-11 11:08:00 UTC,675.83139999999969,650.85999999999967,2022-12-26 03:19:05 UTC
43,43,3,88,PF,2016-09-03 15:08:00 UTC,43388.047999999966,39429.829999999965,2022-12-29 23:59:59.486255 UTC
80,80,3,88,PF,2015-04-23 15:08:00 UTC,28432.930999999979,29329.999999999978,2022-12-29 23:58:24 UTC
205,205,3,88,PF,2016-01-15 11:42:00 UTC,28440.022200000014,26009.760000000009,2022-08-23 17:11:54 UTC
373,373,3,88,PF,2013-07-19 15:18:00 UTC,47371.690800000004,48268.470000000008,2016-11-07 23:16:26 UTC
419,419,3,88,PF,2013-05-01 15:18:00 UTC,1444.2595999999996,1153.8499999999995,2022-12-30 00:00:00.898288 UTC
115,115,3,98,PF,2013-01-16 15:15:00 UTC,6.4740999999999964,82556.41,2016-08-14 00:37:46 UTC
193,193,3,98,PF,2014-06-24 14:39:00 UTC,9466.4160000000047,9226.5700000000052,2022-12-29 23:59:59.974984 UTC
248,248,3,98,PF,2019-06-13 11:34:00 UTC,919.25439999999992,871.17,2022-08-07 17:26:08 UTC
298,298,3,98,PF,2012-04-21 15:53:00 UTC,106461.8007,99486.45,2019-04-06 04:06:26 UTC
408,408,3,98,PF,2021-10-15 10:47:00 UTC,9193.0571999999956,8497.309999999994,2022-12-30 00:00:00.614611 UTC
416,416,3,98,PF,2022-12-18 13:37:00 UTC,35643.506000000016,34907.80000000001,2023-01-01 20:22:28.291488 UTC
592,592,3,98,PF,2014-10-28 14:46:00 UTC,493.40519999999043,427.07999999999055,2022-12-06 18:19:31 UTC
866,866,3,98,PF,2019-06-22 13:36:00 UTC,4.34159999999972,624.81999999999971,2022-12-30 00:00:00.276554 UTC
906,906,3,98,PF,2012-11-25 14:07:00 UTC,25095.490799999992,25725.939999999991,2022-12-29 23:59:59.463588 UTC
960,960,3,98,PF,2014-07-05 13:14:00 UTC,78171.21,77835.11,2020-01-10 00:14:06 UTC
9,9,4,3,PF,2022-12-08 11:21:00 UTC,81101.628199999992,75739.069999999992,2022-12-30 16:23:13.549956 UTC
39,39,4,3,PF,2022-04-25 15:35:00 UTC,12353.212799999987,12760.229999999985,2022-12-29 23:59:59.468678 UTC
460,460,4,3,PF,2014-03-04 10:43:00 UTC,4130.9759999999978,2982.7999999999975,2022-12-24 04:32:38 UTC
571,571,4,3,PF,2018-01-18 14:36:00 UTC,469.75160000000119,316.6800000000012,2022-12-30 00:00:00.108166 UTC
580,580,4,3,PF,2014-05-04 13:13:00 UTC,17823.124799999991,17114.169999999991,2022-12-29 23:59:59.585665 UTC
727,727,4,3,PF,2020-08-10 12:55:00 UTC,2660.2608000000014,1976.6800000000012,2022-06-08 10:09:04 UTC
780,780,4,3,PF,2018-02-05 11:35:00 UTC,2476.529399999994,2414.309999999994,2022-02-20 07:42:18 UTC
813,813,4,3,PF,2020-08-28 11:27:00 UTC,410.83999999999992,202.06999999999991,2022-12-30 00:00:00.084096 UTC
848,848,4,3,PF,2022-10-14 14:02:00 UTC,6.0864000000001051,26.09000000000011,2022-12-29 23:59:59.524731 UTC
924,924,4,3,PF,2021-10-20 15:55:00 UTC,26185.643999999997,23748.1,2022-12-29 23:59:14 UTC
943,943,4,3,PF,2017-09-07 15:09:00 UTC,35595.4542,32521.379999999997,2022-12-30 00:00:00.929314 UTC
5,5,4,32,PF,2015-01-14 11:53:00 UTC,137649.18999999994,120169.18999999994,2018-07-24 03:18:52 UTC
49,49,4,32,PF,2021-05-05 12:58:00 UTC,349.16419999999965,97.489999999999668,2022-12-29 23:59:59.235451 UTC
148,148,4,32,PF,2016-02-22 11:31:00 UTC,6451.9761999999992,5824.0699999999988,2022-12-28 19:44:36 UTC
187,187,4,32,PF,2022-03-08 15:48:00 UTC,8302.2870000000021,7893.9800000000023,2022-12-29 23:59:59.691567 UTC
250,250,4,32,PF,2018-12-08 13:43:00 UTC,8020.7748,9242.54,2022-12-29 23:59:59.833297 UTC
279,279,4,32,PF,2018-04-09 11:15:00 UTC,21046.982399999997,21497.92,2022-12-29 23:59:59.844831 UTC
356,356,4,32,PF,2014-01-13 11:30:00 UTC,44776.380000000034,40667.300000000025,2022-06-01 14:56:38 UTC
444,444,4,32,PF,2022-11-20 16:56:00 UTC,3825.8640000000023,3737.0800000000022,2022-12-30 00:00:00.907773 UTC
467,467,4,32,PF,2018-02-26 12:52:00 UTC,32232.6802,32091.989999999998,2022-12-29 23:59:59.242815 UTC
615,615,4,32,PF,2021-06-11 16:02:00 UTC,98888.473300000012,90717.110000000015,2022-12-30 00:00:00.184665 UTC
638,638,4,32,PF,2018-07-05 11:41:00 UTC,314.00000000000091,19.700000000000898,2022-12-29 23:59:59.306088 UTC
705,705,4,32,PF,2015-07-24 13:19:00 UTC,7272.4820000000045,7395.5000000000055,2019-05-21 05:28:33 UTC
749,749,4,32,PF,2018-08-23 12:31:00 UTC,45291.667199999989,43485.139999999985,2021-05-18 15:03:23 UTC
781,781,4,32,PF,2014-09-23 11:27:00 UTC,337.701,78.420000000000016,2022-07-26 15:01:24 UTC
828,828,4,32,PF,2021-12-25 12:52:00 UTC,10753.2115,10954.17,2022-12-30 00:00:00.363526 UTC
830,830,4,32,PF,2018-01-11 14:07:00 UTC,20823.5352,19957.629999999997,2022-12-29 16:43:16 UTC
834,834,4,32,PF,2015-03-25 14:02:00 UTC,241.1655999999999,179.64999999999989,2018-08-31 03:04:19 UTC
923,923,4,32,PF,2021-05-05 13:11:00 UTC,21432.619599999998,21785.719999999998,2022-12-29 23:59:59 UTC
988,988,4,32,PF,2021-02-22 14:02:00 UTC,2195.1383999999989,2052.7499999999986,2022-12-28 21:18:58 UTC
57,57,4,61,PF,2017-05-04 16:51:00 UTC,698.56599999999958,619.97999999999956,2022-12-29 23:58:01 UTC
60,60,4,61,PF,2017-11-28 14:52:00 UTC,3646.3741999999988,3704.5099999999989,2022-02-17 17:18:46 UTC
161,161,4,61,PF,2015-08-17 15:19:00 UTC,7354.6441999999961,6742.0199999999959,2021-10-24 13:08:04 UTC
230,230,4,61,PF,2020-12-22 16:37:00 UTC,8796.0496000000057,8269.4200000000055,2022-12-30 00:00:00.169379 UTC
252,252,4,61,PF,2019-07-18 12:56:00 UTC,269.70960000000048,237.1200000000004,2021-06-17 13:59:18 UTC
322,322,4,61,PF,2014-06-27 15:40:00 UTC,48224.929499999977,48608.929999999971,2019-02-24 23:20:51 UTC
350,350,4,61,PF,2018-11-15 15:42:00 UTC,65716.299,66372.28,2022-12-30 00:00:00.14673 UTC
541,541,4,61,PF,2019-04-25 13:04:00 UTC,80038.6673,82151.29,2022-12-29 18:39:24 UTC
568,568,4,61,PF,2020-08-22 15:21:00 UTC,78357.281599999988,74084.739999999976,2022-12-29 23:59:59.094036 UTC
575,575,4,61,PF,2015-07-27 11:15:00 UTC,80964.101400000014,79474.920000000013,2022-06-23 07:35:02 UTC
852,852,4,61,PF,2015-07-01 16:05:00 UTC,41988.592799999977,42369.57999999998,2016-09-28 15:36:43 UTC
970,970,4,61,PF,2021-01-07 15:42:00 UTC,34423.441499999972,32777.219999999972,2022-12-29 09:00:54 UTC
164,164,4,73,PF,2014-09-08 12:52:00 UTC,6258.3639999999978,6164.6799999999976,2020-05-21 03:00:44 UTC
233,233,4,73,PF,2014-12-02 14:14:00 UTC,30.062200000000086,9.7600000000000762,2019-04-09 01:26:15 UTC
259,259,4,73,PF,2019-10-12 12:17:00 UTC,143.99340000000461,102.7700000000045,2022-12-29 23:59:59.925936 UTC
304,304,4,73,PF,2019-07-04 11:12:00 UTC,47188.6454,44492.25,2021-03-07 13:57:27 UTC
346,346,4,73,PF,2019-03-02 11:07:00 UTC,72228.952800000014,66842.31,2022-06-21 22:38:31 UTC
363,363,4,73,PF,2022-05-03 11:19:00 UTC,5784.4259999999995,4613.9499999999989,2022-12-29 23:59:59.540603 UTC
366,366,4,73,PF,2014-06-06 15:19:00 UTC,18102.158200000005,18358.390000000007,2022-12-29 23:59:59.693692 UTC
390,390,4,73,PF,2018-08-17 15:11:00 UTC,245.61999999999938,301.41999999999939,2022-12-20 16:53:47 UTC
448,448,4,73,PF,2019-12-18 13:11:00 UTC,108585.12,108046.81999999999,2022-12-30 00:00:00.302617 UTC
515,515,4,73,PF,2014-04-17 15:32:00 UTC,127.81150000000454,101.63000000000423,2022-12-30 00:00:00.819885 UTC
614,614,4,73,PF,2014-04-16 13:23:00 UTC,17250.890900000006,17057.350000000002,2018-10-11 13:45:20 UTC
624,624,4,73,PF,2015-08-03 16:55:00 UTC,6263.4168000000009,5759.04,2022-04-09 16:15:28 UTC
703,703,4,73,PF,2015-03-04 13:12:00 UTC,13916.083199999995,14255.219999999996,2020-04-08 17:50:08 UTC
723,723,4,73,PF,2013-12-02 14:38:00 UTC,29617.022199999981,27618.219999999979,2019-08-17 03:45:19 UTC
753,753,4,73,PF,2017-07-04 15:05:00 UTC,13400.350000000006,13211.550000000007,2022-09-08 08:44:46 UTC
776,776,4,73,PF,2021-03-14 15:58:00 UTC,117.59999999999974,76.579999999999728,2022-12-29 23:59:59.00265 UTC
798,798,4,73,PF,2015-11-21 10:49:00 UTC,539.2416000000095,509.95000000000994,2022-12-29 23:56:27 UTC
838,838,4,73,PF,2013-11-15 16:17:00 UTC,20058.303200000002,19265.34,2021-05-08 07:11:47 UTC
899,899,4,73,PF,2021-10-17 13:00:00 UTC,8539.3681999999917,8294.2899999999918,2022-12-29 23:59:59.35822 UTC
934,934,4,73,PF,2017-08-25 16:02:00 UTC,4177.6712999999972,3450.2699999999973,2022-12-29 23:59:59.465741 UTC
940,940,4,73,PF,2016-10-25 11:53:00 UTC,7979.8100000000077,8178.8000000000084,2022-12-29 23:55:32 UTC
974,974,4,73,PF,2014-07-18 15:15:00 UTC,1633.7509000000014,1166.8700000000013,2016-11-23 20:48:56 UTC
993,993,4,73,PF,2017-10-07 11:40:00 UTC,6775.4114999999974,6150.5499999999975,2021-11-17 01:08:31 UTC
102,102,5,5,PF,2015-02-28 16:28:00 UTC,15506.31009999999,14875.639999999989,2022-12-29 23:59:59.841585 UTC
158,158,5,5,PF,2018-10-22 15:47:00 UTC,102.45399999999525,60.279999999995667,2022-02-07 05:58:52 UTC
312,312,5,5,PF,2022-07-12 16:34:00 UTC,2990.5535,2843.45,2022-12-29 23:59:59.301049 UTC
532,532,5,5,PF,2021-07-13 14:56:00 UTC,49694.780000000006,49628.380000000005,2022-12-30 00:00:00.473273 UTC
747,747,5,5,PF,2022-11-18 14:04:00 UTC,505.38600000000105,507.20000000000107,2022-12-29 23:59:59.735921 UTC
180,180,5,9,PF,2022-07-21 12:36:00 UTC,3046.3190999999979,3004.3299999999977,2022-12-29 23:59:59.643909 UTC
215,215,5,9,PF,2020-04-10 14:14:00 UTC,45569.012799999968,44209.509999999966,2022-12-29 23:59:59.137126 UTC
413,413,5,9,PF,2014-05-20 11:41:00 UTC,12999.930300000033,13377.540000000034,2022-12-29 23:10:57 UTC
600,600,5,9,PF,2021-01-10 15:35:00 UTC,2724.0510000000017,2350.110000000001,2022-12-29 23:59:59.635068 UTC
980,980,5,9,PF,2022-07-27 11:26:00 UTC,5490.924,5758.24,2022-12-30 00:00:00.431605 UTC
1,1,5,10,PF,2014-07-08 16:25:00 UTC,22473.870000000006,22538.060000000005,2022-11-08 13:22:46 UTC
223,223,5,10,PF,2022-12-17 16:43:00 UTC,30.260999999999587,12.229999999999622,2022-12-29 23:59:59.024565 UTC
476,476,5,10,PF,2018-05-26 15:11:00 UTC,37413.598600000012,34814.880000000012,2021-02-23 06:10:46 UTC
630,630,5,10,PF,2014-07-02 12:56:00 UTC,799.29299999999989,698.32999999999981,2022-12-03 10:49:57 UTC
833,833,5,10,PF,2014-07-17 12:29:00 UTC,16409.372399999993,15424.989999999993,2021-03-23 03:37:51 UTC
157,157,5,21,PF,2017-08-20 12:13:00 UTC,183979.03779999996,172773.52999999994,2022-12-27 08:19:50 UTC
326,326,5,21,PF,2018-01-27 14:50:00 UTC,35921.447100000012,1284.2900000000154,2022-09-02 11:18:09 UTC
447,447,5,21,PF,2022-03-08 15:28:00 UTC,453.50410000000124,396.53000000000128,2022-12-29 23:59:59.104941 UTC
514,514,5,21,PF,2021-01-20 11:35:00 UTC,12237.534399999997,11325.959999999997,2022-12-29 23:59:59.719657 UTC
196,196,5,36,PF,2014-06-05 12:16:00 UTC,34585.584000000017,35985.860000000015,2021-04-27 14:55:59 UTC
343,343,5,36,PF,2021-09-20 12:12:00 UTC,25938.223500000007,24644.540000000008,2022-12-30 00:00:00.725948 UTC
692,692,5,36,PF,2014-07-11 12:48:00 UTC,34962.180000000015,32166.280000000013,2022-12-30 00:00:00.681571 UTC
987,987,5,36,PF,2014-08-02 14:57:00 UTC,2148.6800000000026,2159.6900000000028,2016-08-29 01:18:41 UTC
328,328,5,43,PF,2017-03-04 13:03:00 UTC,36948.710999999988,33788.959999999985,2019-05-02 05:36:42 UTC
562,562,5,43,PF,2021-07-16 16:50:00 UTC,1973.9338999999984,1811.4899999999984,2022-12-29 23:59:59.876057 UTC
653,653,5,43,PF,2016-06-16 14:20:00 UTC,94097.650799999989,86317.929999999978,2022-12-29 23:59:59.734108 UTC
817,817,5,43,PF,2021-11-25 15:41:00 UTC,41127.395399999987,41896.729999999989,2022-12-29 23:59:59.306737 UTC
309,309,5,50,PF,2015-07-15 11:21:00 UTC,14816.409599999995,15334.759999999997,2022-12-29 23:36:48 UTC
516,516,5,50,PF,2019-09-19 15:25:00 UTC,335.98650000000032,349.48000000000036,2022-12-30 00:00:00.409004 UTC
613,613,5,50,PF,2017-10-24 13:13:00 UTC,18773.486700000009,18763.110000000008,2022-05-13 03:12:29 UTC
810,810,5,50,PF,2017-07-07 15:17:00 UTC,635.03430000000014,918.3900000000001,2022-12-29 23:59:49 UTC
939,939,5,50,PF,2022-12-13 13:16:00 UTC,822.83159999999748,809.34999999999752,2022-12-30 00:00:00.151225 UTC
975,975,5,50,PF,2021-03-18 14:58:00 UTC,20.860800000000591,46.710000000000619,2022-12-30 00:00:00.328832 UTC
192,192,5,52,PF,2015-09-27 11:21:00 UTC,92644.502400000085,96197.7900000001,2022-12-30 00:00:00.752528 UTC
450,450,5,52,PF,2019-04-01 12:40:00 UTC,18485.220000000005,17763.990000000005,2022-11-30 19:32:43 UTC
611,611,5,52,PF,2019-08-06 14:42:00 UTC,35913.2874,33542.409999999996,2022-12-29 14:27:05 UTC
725,725,5,52,PF,2020-01-11 14:13:00 UTC,116.37150000000052,20.830000000000496,2022-12-29 23:59:59.912766 UTC
651,651,5,55,PF,2016-07-14 12:22:00 UTC,43605.48670000003,44909.550000000032,2021-08-23 12:42:40 UTC
779,779,5,55,PF,2014-04-15 11:46:00 UTC,3915.3370999999997,4232.93,2021-03-27 08:36:14 UTC
837,837,5,55,PF,2014-03-18 10:30:00 UTC,18181.167299999994,16654.639999999992,2020-05-26 22:47:20 UTC
327,327,5,59,PF,2021-10-08 11:35:00 UTC,12913.3,12434.699999999999,2022-12-29 23:59:59.770314 UTC
388,388,5,59,PF,2017-02-14 12:43:00 UTC,14348.662200000006,13919.020000000006,2022-12-24 14:10:53 UTC
462,462,5,59,PF,2016-11-19 13:53:00 UTC,400.80720000000014,340.18000000000012,2019-12-29 08:22:09 UTC
485,485,5,59,PF,2017-09-23 11:16:00 UTC,21129.425199999994,19292.719999999994,2022-07-07 06:04:30 UTC
786,786,5,59,PF,2019-01-21 14:29:00 UTC,25708.9875,24386.97,2022-12-30 00:00:00.091285 UTC
790,790,5,59,PF,2014-07-03 16:49:00 UTC,8696.4650999999958,8079.5699999999961,2021-09-20 23:50:12 UTC
862,862,5,59,PF,2017-11-07 11:35:00 UTC,57375.23480000002,54060.360000000015,2022-12-25 14:04:09 UTC
926,926,5,59,PF,2018-05-03 15:18:00 UTC,58479.775300000008,53607.320000000007,2022-12-27 06:03:23 UTC
370,370,5,60,PF,2022-07-08 13:14:00 UTC,370.37110000000007,308.99,2022-12-29 23:59:59.788932 UTC
484,484,5,60,PF,2021-07-01 12:51:00 UTC,158638.32800000007,148919.10000000003,2022-12-29 23:59:59.668365 UTC
676,676,5,60,PF,2016-04-25 15:44:00 UTC,7591.3268000000007,6859.6600000000008,2018-10-13 12:34:22 UTC
820,820,5,60,PF,2017-05-04 12:48:00 UTC,4803.1037999999962,4043.629999999996,2022-12-29 23:59:59 UTC
237,237,5,76,PF,2021-07-28 11:45:00 UTC,230.82930000000002,197.93,2022-12-29 23:59:59.348435 UTC
340,340,5,76,PF,2022-02-15 12:44:00 UTC,68771.1128,65285.170000000006,2022-12-29 23:59:59.219102 UTC
29,29,5,92,PF,2015-07-27 11:08:00 UTC,33.398399999999768,26.339999999999762,2022-12-30 00:00:00.324619 UTC
72,72,5,92,PF,2019-04-07 15:08:00 UTC,27508.063000000013,24529.73000000001,2022-12-29 23:59:59.764744 UTC
76,76,5,92,PF,2015-11-06 15:36:00 UTC,330.33719999999943,294.92999999999944,2022-12-29 23:59:59.429706 UTC
127,127,5,92,PF,2014-04-15 10:06:00 UTC,111063.21579999998,109931.59999999998,2017-12-18 21:50:39 UTC
234,234,5,92,PF,2021-03-08 13:43:00 UTC,2649.2906000000021,2269.760000000002,2022-12-30 00:00:00.97399 UTC
387,387,5,92,PF,2014-02-08 13:28:00 UTC,47010.3323,43828.909999999996,2022-12-30 00:00:00.360945 UTC
597,597,5,92,PF,2019-06-19 12:21:00 UTC,106127.1498,108338.43,2022-12-29 23:59:59.568438 UTC
405,405,6,2,PF,2021-11-17 15:03:00 UTC,429.42760000000015,275.21000000000015,2022-12-30 00:00:00.962089 UTC
440,440,6,2,PF,2022-03-02 11:10:00 UTC,1333.1343999999995,1062.2599999999993,2022-12-29 23:59:59.640396 UTC
612,612,6,2,PF,2017-02-05 12:35:00 UTC,12974.969999999994,13553.669999999995,2022-12-29 23:59:59.409272 UTC
870,870,6,2,PF,2017-12-20 11:12:00 UTC,51333.784999999989,48084.299999999988,2022-12-13 18:36:48 UTC
2,2,6,16,PF,2020-03-27 13:05:00 UTC,59.279999999999887,12.719999999999885,2022-12-30 00:00:00.071193 UTC
33,33,6,16,PF,2016-11-10 13:52:00 UTC,11565.978,10887.279999999999,2022-12-30 00:00:00.750304 UTC
64,64,6,16,PF,2016-04-18 15:57:00 UTC,6246.9720000000025,6501.5100000000029,2022-02-07 08:57:18 UTC
427,427,6,16,PF,2019-02-18 14:37:00 UTC,8085.9634999999989,7760.4499999999989,2022-03-04 15:00:08 UTC
641,641,6,16,PF,2019-12-07 13:32:00 UTC,1.3081000000000178,744.27,2022-12-29 23:59:59.205176 UTC
856,856,6,16,PF,2015-06-24 15:02:00 UTC,11790.660800000005,10831.830000000004,2022-12-29 23:40:08 UTC
889,889,6,16,PF,2022-11-20 14:49:00 UTC,828.41210000000058,786.36000000000058,2022-12-30 00:00:00.463347 UTC
24,24,6,17,PF,2018-06-10 11:18:00 UTC,35486.7548,34541.16,2022-12-30 00:00:00.324887 UTC
172,172,6,17,PF,2020-06-20 15:24:00 UTC,24099.873100000015,24708.180000000018,2022-12-29 23:54:14 UTC
332,332,6,17,PF,2020-09-10 11:54:00 UTC,85186.3663,83239.81,2022-12-30 00:00:00.136318 UTC
578,578,6,17,PF,2021-02-03 14:52:00 UTC,19177.224000000002,18603.7,2022-12-30 00:00:00.50693 UTC
819,819,6,17,PF,2022-08-02 11:24:00 UTC,54632.650400000013,56789.220000000016,2022-12-30 00:00:00.774919 UTC
163,163,6,29,PF,2020-07-26 14:45:00 UTC,16598.956000000009,15220.770000000008,2022-12-29 23:59:59.547366 UTC
169,169,6,29,PF,2015-07-01 13:19:00 UTC,25114.2021,25729.27,2022-10-24 05:07:23 UTC
365,365,6,29,PF,2020-03-11 13:52:00 UTC,341020.81510000007,333783.57000000007,2022-12-29 13:45:03 UTC
449,449,6,29,PF,2017-11-10 12:04:00 UTC,532.2974999999999,438.37999999999994,2022-12-29 23:59:59.762018 UTC
706,706,6,29,PF,2019-01-10 15:36:00 UTC,1624.1472,1231.68,2022-12-30 00:00:00.678695 UTC
935,935,6,29,PF,2018-03-22 15:23:00 UTC,327.51359999999983,186.15999999999985,2022-12-30 00:00:00.640178 UTC
958,958,6,29,PF,2018-10-09 15:05:00 UTC,10828.382399999997,8596.7599999999966,2022-12-22 00:14:33 UTC
763,763,6,44,PF,2016-10-19 14:58:00 UTC,2213.5238000000018,2061.3600000000015,2022-12-27 22:47:18 UTC
107,107,6,53,PF,2020-04-19 12:09:00 UTC,273.6813000000011,160.81000000000105,2022-09-08 22:01:13 UTC
211,211,6,53,PF,2021-03-10 12:41:00 UTC,40789.450600000004,41996.880000000005,2022-12-30 00:00:00.75253 UTC
518,518,6,53,PF,2015-10-03 14:31:00 UTC,9879.8591999999953,9275.9199999999946,2022-12-29 23:59:50 UTC
